row_id,r2_increment,r2_with,r2_without,r2adj_increment,r2adj_with,r2adj_without,x,n_reg_with,supple
42,0.1180269276551878,0.1723075335256379,0.054280605870450103,0.11701258962088024,0.17113589674391805,0.05412330712303781,panel,5,gender_group;item_num;sample_size;scale_type
43,0.09980114138750672,0.1626393454936532,0.06283820410614648,0.09879608155355091,0.16124449994414858,0.06244841839059767,panel,5,age_group;item_num;sample_size;scale_type
44,0.11744153254893616,0.15060490126683643,0.033163368717900266,0.11639519006500587,0.14943795546091665,0.03304276539591078,panel,4,item_num;sample_size;scale_type
45,0.0965480365485979,0.1481073877209282,0.05155935117233032,0.09552346101418463,0.14668833535382864,0.051164874339644006,panel,5,age_group;gender_group;item_num;scale_type
46,0.09888589806972914,0.12304648782017245,0.024160589750443322,0.09780281732613727,0.12184168074681967,0.0240388634206824,panel,4,gender_group;item_num;scale_type
47,0.09383244712226169,0.1285650513957927,0.034732604273531004,0.09277850376338681,0.12714979517044234,0.034371291407055526,panel,4,age_group;item_num;scale_type
48,0.09713477845408819,0.10290251182936987,0.005767733375281679,0.09602237116887025,0.10170742754389206,0.005685056375021813,panel,3,item_num;scale_type
49,0.08468358793551968,0.18737767038765554,0.10269408245213586,0.08373068123738603,0.18575276425054277,0.10202208301315674,panel,6,age_group;domain_name;gender_group;item_num;sample_size
50,0.09302541990487335,0.1765698738659975,0.08354445396112416,0.09203873810347662,0.17516388372892044,0.08312514562544382,panel,5,domain_name;gender_group;item_num;sample_size
51,0.08343218762211914,0.16688291045413714,0.083450722832018,0.08244932446300524,0.16525179726540695,0.08280247280240172,panel,5,age_group;domain_name;item_num;sample_size
52,0.09200786344406109,0.15487968606140293,0.06287182261734184,0.09098986386317987,0.15347191474763355,0.06248205088445369,panel,4,domain_name;item_num;sample_size
53,0.08783206729118789,0.15274771097382506,0.06491564368263716,0.08683463896875887,0.15108892327140777,0.0642542843026489,panel,5,age_group;domain_name;gender_group;item_num
54,0.0901326519956866,0.12770940135140732,0.03757674935572072,0.08907991388656189,0.126256370745238,0.0371764568586761,panel,4,domain_name;gender_group;item_num
55,0.08547401306805699,0.13320414755705454,0.047730134488997544,0.08444700813428552,0.1315432732615417,0.047096265127256176,panel,4,age_group;domain_name;item_num
56,0.0882228197747118,0.10757178883720424,0.019348969062492442,0.08714054055875042,0.10612243844845815,0.018981897889707722,panel,3,domain_name;item_num
57,0.10186040503036528,0.1830907730636131,0.08123036803324782,0.10088176275999616,0.18172999477362617,0.08084823201363,panel,5,age_group;gender_group;item_num;sample_size
58,0.11882981858404902,0.172256816619627,0.053426998035577974,0.11781069500725105,0.17111961740848824,0.05330892240123719,panel,4,gender_group;item_num;sample_size
59,0.10057068640443118,0.16259252952498773,0.062021843120556565,0.09956179072355831,0.16123253571518825,0.061670744991629944,panel,4,age_group;item_num;sample_size
60,0.11822511265301848,0.1505541058393249,0.03232899318630643,0.11717397653682105,0.1494225014676026,0.032248524930781564,panel,3,item_num;sample_size
61,0.09731053366763845,0.14805643059875123,0.05074589693111279,0.09628225133878232,0.14667282939917403,0.05039057806039171,panel,4,age_group;gender_group;item_num
62,0.09966442488318131,0.1229908231299609,0.02332639824677959,0.09857731847783746,0.12182249984367632,0.023245181365838863,panel,3,gender_group;item_num
63,0.09458162799594683,0.12851460668211703,0.033932978686170213,0.09352405767048666,0.12713561667811613,0.033611559007629466,panel,3,age_group;item_num
64,0.09789638166905272,0.10284684713915843,0.004950465470105708,0.09677999088864397,0.10168908559812573,0.004909094709481754,panel,2,item_num
65,0.0812625897281499,0.23863416408380336,0.15737157435565347,0.08037453065520672,0.2370799678681771,0.15670543721297037,panel,7,age_group;domain_name;gender_group;sample_size;scale_type;time_diff_mean
66,0.08592614460874956,0.22415047548345146,0.1382243308747019,0.08499918294160169,0.22279336082643197,0.13779417788483028,panel,6,domain_name;gender_group;sample_size;scale_type;time_diff_mean
67,0.07966188878648536,0.21264638273618416,0.1329844939496988,0.0787368242598816,0.21107200349733135,0.13233517923744975,panel,6,age_group;domain_name;sample_size;scale_type;time_diff_mean
68,0.08503972455717287,0.19755841948280864,0.11251869492563576,0.08407562360783005,0.19618826685907031,0.11211264325124026,panel,5,domain_name;sample_size;scale_type;time_diff_mean
69,0.09329449662559924,0.2239232110236678,0.13062871439806856,0.09239374531965261,0.22237138074369012,0.1299776354240375,panel,6,age_group;domain_name;gender_group;scale_type;time_diff_mean
70,0.09009327882559746,0.1919569336169847,0.10186365479138725,0.08912448848220655,0.19057721657043702,0.10145272808823047,panel,5,domain_name;gender_group;scale_type;time_diff_mean
71,0.09008871712076558,0.19779195344462272,0.10770323632385714,0.08914921590804892,0.19622135533631213,0.10707213942826321,panel,5,age_group;domain_name;scale_type;time_diff_mean
72,0.0878463498474675,0.16600232558557237,0.07815597573810487,0.08684052095579564,0.16461308196850755,0.0777725610127119,panel,4,domain_name;scale_type;time_diff_mean
73,0.10775879421860712,0.2340407794884939,0.12628198526988677,0.10685068899977779,0.23273291974998933,0.12588223075021154,panel,6,age_group;gender_group;sample_size;scale_type;time_diff_mean
74,0.12484834570902056,0.2196228484557911,0.09477450274677054,0.12389424944901961,0.21851818868009254,0.09462393923107293,panel,5,gender_group;sample_size;scale_type;time_diff_mean
75,0.10549896497217841,0.20805929504034762,0.10256033006816921,0.1045530427870296,0.2067401084248316,0.102187065637802,panel,5,age_group;sample_size;scale_type;time_diff_mean
76,0.12371729407857147,0.19302138043339115,0.06930408635481967,0.12272471749412128,0.19191270872457766,0.06918799123045638,panel,4,sample_size;scale_type;time_diff_mean
77,0.11113257276039935,0.21901882727203695,0.1078862545116376,0.11020269140729255,0.21771789665490793,0.10751520524761538,panel,5,age_group;gender_group;scale_type;time_diff_mean
78,0.11155269414459615,0.18709837196527299,0.07554567782067684,0.1105512016277338,0.18598156290094547,0.07543036127321168,panel,4,gender_group;scale_type;time_diff_mean
79,0.1071874291845044,0.1928932188878006,0.08570578970329619,0.10621887819101039,0.19158243499243222,0.08536355680142182,panel,4,age_group;scale_type;time_diff_mean
80,0.10917810415680702,0.16113603576705912,0.0519579316102521,0.1081394326694397,0.1600185283004485,0.05187909563100879,panel,3,scale_type;time_diff_mean
81,0.08685710598669402,0.23791140049034504,0.15105429450365102,0.08596902835534914,0.23638754076210255,0.1504185124067534,panel,6,age_group;domain_name;gender_group;sample_size;time_diff_mean
82,0.09222679216241919,0.22343947425943736,0.13121268209701817,0.09129832947645478,0.22211351300858928,0.1308151835321345,panel,5,domain_name;gender_group;sample_size;time_diff_mean
83,0.08510588930534876,0.21192685534888833,0.12682096604353957,0.08418054058065838,0.21038393117165755,0.12620339059099916,panel,5,age_group;domain_name;sample_size;time_diff_mean
84,0.09110202711701901,0.1968493572327778,0.10574733011575879,0.09013610627503754,0.19551149750218655,0.105375391227149,panel,4,domain_name;sample_size;time_diff_mean
85,0.09779850331076759,0.22315797719451014,0.12535947388374255,0.09689617704226594,0.2216370418003646,0.12474086475809865,panel,5,age_group;domain_name;gender_group;time_diff_mean
86,0.09528233437000247,0.19119294234872372,0.09591060797872125,0.09431108257757281,0.18984566036371353,0.09553457778614072,panel,4,domain_name;gender_group;time_diff_mean
87,0.09448675832987119,0.19702984967217438,0.10254309134230319,0.09354556459947005,0.19549127230244545,0.1019457077029754,panel,4,age_group;domain_name;time_diff_mean
88,0.09285246240247615,0.16524085266938943,0.07238839026691328,0.09184398739656596,0.16388515987577346,0.0720411724792075,panel,3,domain_name;time_diff_mean
89,0.1131343327760152,0.23352372263382706,0.12038938985781186,0.11222341283842019,0.23224695375469295,0.12002354091627276,panel,5,age_group;gender_group;sample_size;time_diff_mean
90,0.12964156703517668,0.21909357845046637,0.08945201141528969,0.12868229661879582,0.21802072616440749,0.08933842954561166,panel,4,gender_group;sample_size;time_diff_mean
91,0.11076006725124832,0.2075424817434706,0.09678241449222227,0.1098111612986582,0.20625548902205793,0.09644432772339973,panel,4,age_group;sample_size;time_diff_mean
92,0.12829886861101245,0.19249071646903881,0.06419184785802637,0.12730094948490833,0.19141497869488322,0.06411402920997489,panel,3,sample_size;time_diff_mean
93,0.1160270154344161,0.21849798813949653,0.10247097270508043,0.11509377249526376,0.21722878773712462,0.10213501524186086,panel,4,age_group;gender_group;time_diff_mean
94,0.11594432117900155,0.1865606835172524,0.07061636233825086,0.11493796801367384,0.18547704594481795,0.07053907793114411,panel,3,gender_group;time_diff_mean
95,0.11199527347126857,0.1923726067275325,0.08037733325626394,0.11102329601441174,0.19109466207026182,0.08007136605585008,panel,3,age_group;time_diff_mean
96,0.11339214791152186,0.16059704228061972,0.047204894369097854,0.11234852602314271,0.15951380642643187,0.047165280403289156,panel,2,time_diff_mean
97,0.08389104082810091,0.18750666106737013,0.10361562023926922,0.08293770191071559,0.18588201285788186,0.10294431094716627,panel,6,age_group;domain_name;gender_group;sample_size;scale_type
98,0.09171361732231548,0.17670128715155586,0.08498766982924039,0.0907264995880398,0.17529552139998228,0.08456902181194248,panel,5,domain_name;gender_group;sample_size;scale_type
99,0.08266267087733484,0.1670116789914488,0.08434900811411397,0.08167942449450327,0.16538081791141046,0.08370139341690719,panel,5,age_group;domain_name;sample_size;scale_type
100,0.0907217105589675,0.15501147626800849,0.06428976570904099,0.08970334075653696,0.15360392448567062,0.06390058372913365,panel,4,domain_name;sample_size;scale_type
101,0.08739924181700125,0.15290685340930896,0.06550761159230771,0.08640170638803546,0.15124837728293372,0.06484667089489826,panel,5,age_group;domain_name;gender_group;scale_type
102,0.08914191140501829,0.12787397176008244,0.038732060355064164,0.08808896691276424,0.1264212152894375,0.03833224837667326,panel,4,domain_name;gender_group;scale_type
103,0.08505038236465343,0.13336262387642223,0.04831224151176881,0.08402329361460115,0.13170205323862139,0.04767875962402024,panel,4,age_group;domain_name;scale_type
104,0.08724554419810324,0.10773618085696463,0.020490636658861385,0.0861631046215463,0.10628709744951148,0.020123992827965176,panel,3,domain_name;scale_type
105,0.10115928993653639,0.18307685865470277,0.08191756871816638,0.10018033866651876,0.18171605718658923,0.08153571852007047,panel,5,age_group;gender_group;sample_size;scale_type
106,0.11806661128883705,0.1722485792740381,0.05418196798520105,0.11704738222007394,0.17111136874597999,0.05406398652590605,panel,4,gender_group;sample_size;scale_type
107,0.0998795323127844,0.16257785569048702,0.06269832337770262,0.0988703595849646,0.16121783804960788,0.06234747846464328,panel,4,age_group;sample_size;scale_type
108,0.11747095976093858,0.1505459965208606,0.03307503675992202,0.11641975080330302,0.14941438134616625,0.032994630542863224,panel,3,sample_size;scale_type
109,0.09660089997531253,0.14804858593093648,0.05144768595562395,0.09557234221701572,0.14666497199120576,0.051092629774190046,panel,4,age_group;gender_group;scale_type
110,0.09890930237135143,0.1229905427158962,0.02408124034454477,0.09782213282232755,0.12182221905605306,0.024000086233725515,panel,3,gender_group;scale_type
111,0.09388208476461615,0.1285059262703272,0.034623841505711045,0.09282427084712996,0.1271269225309256,0.03430265168379565,panel,3,age_group;scale_type
112,0.09715032424254035,0.10284656672509346,0.005696242482553107,0.09603390209340135,0.10168880482219111,0.005654902728789768,panel,2,scale_type
113,0.08977988670416419,0.18681417335704262,0.09703428665287843,0.08882643856587369,0.18522208246925542,0.09639564390338173,panel,5,age_group;domain_name;gender_group;sample_size
114,0.09851605287967626,0.17600831817767135,0.07749226529799509,0.09752716766545166,0.17463574218662936,0.0771085745211777,panel,4,domain_name;gender_group;sample_size
115,0.0884007275316758,0.16632045714691598,0.07791972961524019,0.08741708160076189,0.16472303727057813,0.07730595566981624,panel,4,age_group;domain_name;sample_size
116,0.09727934264632297,0.15431933816184149,0.05703999551551851,0.0962588756413083,0.15294590825380083,0.05668703261249253,panel,3,domain_name;sample_size
117,0.0919752427266459,0.1521546917102647,0.0601794489836188,0.09097626231081335,0.15053012870025395,0.0595538663894406,panel,4,age_group;domain_name;gender_group
118,0.09468720799703072,0.1271186371950228,0.03243142919799209,0.09363177694685088,0.12570103191687698,0.032069254970026106,panel,3,domain_name;gender_group
119,0.08953068715617923,0.13261258214483573,0.04308189498865649,0.0885020060465832,0.13098677267284797,0.04248476662626477,panel,3,age_group;domain_name
120,0.09261036196782002,0.10698268308616975,0.014372321118349731,0.09152522874098146,0.10556962216413246,0.014044393423151003,panel,2,domain_name
121,0.10740078092180365,0.18253740958416326,0.07513662866235961,0.1064193677313019,0.18120980730939773,0.07479043957809584,panel,4,age_group;gender_group;sample_size
122,0.12383626414543589,0.17169868285448064,0.04786241870904476,0.12281200444423601,0.1705952466050049,0.0477832421607689,panel,3,gender_group;sample_size
123,0.10596664707797224,0.1620398070236244,0.056073159945652144,0.10495475891575867,0.1607138654315735,0.05575910651581484,panel,3,age_group;sample_size
124,0.12297769146051704,0.14999586514237112,0.027018173681854076,0.12192122822048335,0.1488989486416391,0.02697772042115576,panel,2,sample_size
125,0.1022898875371458,0.1474979736844581,0.0452080861473123,0.10125860410014964,0.1461490219043211,0.04489041780417147,panel,3,age_group;gender_group
126,0.10426144726612771,0.12242608614759584,0.01816463888146814,0.10316977377478143,0.1212935912958173,0.018123817521035868,panel,2,gender_group
127,0.09945294014100897,0.12795684788464873,0.028503907743639763,0.0983922469235019,0.12661334369459765,0.028221096771095744,panel,2,age_group
128,0.10228211015679341,0.10228211015679341,0,0.10116103715611502,0.10116103715611502,0,panel,1,
129,0.01448457575263995,0.23865610617163158,0.22417153041899163,0.014288087954075657,0.2370701713013479,0.22278208334727223,age_group,8,domain_name;gender_group;item_num;panel;sample_size;scale_type;time_diff_mean
130,0.01919007440901313,0.15741808227214166,0.13822800786312853,0.01895490341196515,0.15671689480679996,0.1377619913948348,age_group,7,domain_name;gender_group;item_num;sample_size;scale_type;time_diff_mean
131,0.015088996379125752,0.21266796611523336,0.1975789697361076,0.014885388166173907,0.21106076441300237,0.19617537624682846,age_group,7,domain_name;item_num;panel;sample_size;scale_type;time_diff_mean
132,0.020510069968630862,0.1330314583444926,0.11252138837586173,0.020267673370903738,0.1323460792027994,0.11207840583189566,age_group,6,domain_name;item_num;sample_size;scale_type;time_diff_mean
133,0.031968345587372216,0.22394306778260895,0.19197472219523673,0.03179755647781313,0.22235888224358835,0.19056132576577522,age_group,7,domain_name;gender_group;item_num;panel;scale_type;time_diff_mean
134,0.02882057144648968,0.1306884852411722,0.1018679137946825,0.028581640272014597,0.13000125386976424,0.10141961359774965,age_group,6,domain_name;gender_group;item_num;scale_type;time_diff_mean
135,0.03179177167488095,0.1978114582820192,0.16601968660713826,0.031611733133580344,0.19620741537418906,0.16459568224060872,age_group,6,domain_name;item_num;panel;scale_type;time_diff_mean
136,0.029603928505631982,0.10776312330762931,0.07815919480199733,0.029357497578685443,0.10709492011310195,0.07773742253441651,age_group,5,domain_name;item_num;scale_type;time_diff_mean
137,0.014420695982632598,0.23410696889462027,0.21968627291198767,0.014218101896956048,0.2327672701187914,0.21854916822183534,age_group,7,gender_group;item_num;panel;sample_size;scale_type;time_diff_mean
138,0.0315463198131663,0.1263614331300491,0.0948151133168828,0.0312984492672046,0.12592535880691613,0.09462690953971153,age_group,6,gender_group;item_num;sample_size;scale_type;time_diff_mean
139,0.015041045699409922,0.20812554055938146,0.19308449485997153,0.014831162255941721,0.20677343107924384,0.19194226882330212,age_group,6,item_num;panel;sample_size;scale_type;time_diff_mean
140,0.03329869795399028,0.10263871551479717,0.06934001756080689,0.0330429198258273,0.10222814342722808,0.06918522360140078,age_group,5,item_num;sample_size;scale_type;time_diff_mean
141,0.03192420826886619,0.21908415005863868,0.1871599417897725,0.031741422905046224,0.2177507521805946,0.18600932927554836,age_group,6,gender_group;item_num;panel;scale_type;time_diff_mean
142,0.032369249657800817,0.10794164591706316,0.07557239625926235,0.03211486118007956,0.10753350009329998,0.07541863891322043,age_group,5,gender_group;item_num;scale_type;time_diff_mean
143,0.03176127160549583,0.19295859343258445,0.16119732182708862,0.03156932413385671,0.1916142526062531,0.16004492847239637,age_group,5,item_num;panel;scale_type;time_diff_mean
144,0.03377965292436727,0.08576124129824544,0.051981588373878174,0.033517657327158834,0.08538098976611475,0.05186333243895591,age_group,4,item_num;scale_type;time_diff_mean
145,0.014483357701981392,0.23851346352947095,0.22403010582748956,0.014286240304536735,0.23695902092461119,0.22267278062007445,age_group,7,domain_name;gender_group;item_num;panel;sample_size;time_diff_mean
146,0.019642144448137527,0.1563277667435982,0.13668562229546066,0.019406103158853827,0.1556608044222254,0.13625470126337158,age_group,6,domain_name;gender_group;item_num;sample_size;time_diff_mean
147,0.015088437222606332,0.21252542169914546,0.19743698447653912,0.014884176083602818,0.2109508005886085,0.19606662450500567,age_group,6,domain_name;item_num;panel;sample_size;time_diff_mean
148,0.020958798829101413,0.13197435181776787,0.11101555298866646,0.020715467024398415,0.13132428060215384,0.11060881357775543,age_group,5,domain_name;item_num;sample_size;time_diff_mean
149,0.03197291220353976,0.22378471050155527,0.1918117982980155,0.03180076984235758,0.2222326032782299,0.19043183343587233,age_group,6,domain_name;gender_group;item_num;panel;time_diff_mean
150,0.029279289382058066,0.12985759012416204,0.10057830074210397,0.02903914770161331,0.1292059336491146,0.10016678594750128,age_group,5,domain_name;gender_group;item_num;time_diff_mean
151,0.03179673765245469,0.19765312628416873,0.16585638863171404,0.031615354455882594,0.1960822563739527,0.16446690191807012,age_group,5,domain_name;item_num;panel;time_diff_mean
152,0.030058655201020884,0.10695381985943801,0.07689516465841713,0.029810967387622567,0.1063221929222441,0.07651122553462153,age_group,4,domain_name;item_num;time_diff_mean
153,0.014424505442475755,0.23406677982538338,0.21964227438290762,0.014221322376420487,0.23275896448192346,0.21853764210550297,age_group,6,gender_group;item_num;panel;sample_size;time_diff_mean
154,0.03156454652607554,0.12552460546874644,0.0939600589426709,0.03131514446017125,0.12512450442308287,0.09380935996291162,age_group,5,gender_group;item_num;sample_size;time_diff_mean
155,0.015045372802923618,0.2080854261658147,0.1930400533628911,0.01483487577061915,0.20676628307859668,0.19193140730797753,age_group,5,item_num;panel;sample_size;time_diff_mean
156,0.03331345140086259,0.10181957160453364,0.06850612020367106,0.03305607353590356,0.10144599907681418,0.06838992554091061,age_group,4,item_num;sample_size;time_diff_mean
157,0.03192955132657532,0.21904279471808766,0.18711324339151233,0.03174544926670653,0.21774190402507654,0.18599645475837,age_group,5,gender_group;item_num;panel;time_diff_mean
158,0.03238605841038074,0.10711858682554132,0.07473252841516058,0.032130107836706556,0.10674721827204359,0.07461711043533703,age_group,4,gender_group;item_num;time_diff_mean
159,0.031767108806636773,0.19291730843039628,0.1611501996237595,0.03157385263193202,0.1916065636577131,0.1600327110257811,age_group,4,item_num;panel;time_diff_mean
160,0.03379339801284987,0.08495458384555453,0.05116118583270466,0.03352978615822133,0.08461206975699243,0.051082283598771094,age_group,3,item_num;time_diff_mean
161,0.010806045420579974,0.1875235344257812,0.17671748900520123,0.010587600080559922,0.1858650047301832,0.17527740464962327,age_group,7,domain_name;gender_group;item_num;panel;sample_size;scale_type
162,0.018691427742940456,0.1037007441876644,0.08500931644472394,0.018439576421328874,0.10299217774593872,0.08455260132460984,age_group,6,domain_name;gender_group;item_num;sample_size;scale_type
163,0.012001013498597196,0.1670285174693211,0.1550275039707239,0.011778190826765123,0.16536292150341936,0.15358473067665424,age_group,6,domain_name;item_num;panel;sample_size;scale_type
164,0.020124567826889067,0.08443264409865323,0.06430807627176416,0.01986700186007151,0.08374696852527175,0.06387996666520024,age_group,5,domain_name;item_num;sample_size;scale_type
165,0.02503400816270121,0.15291994861445624,0.12788594045175503,0.024829317896350567,0.15122614138819068,0.12639682349184012,age_group,6,domain_name;gender_group;item_num;panel;scale_type
166,0.026861885107541665,0.0656197209137022,0.03875783580616054,0.026601920064265094,0.06491995619460278,0.038318036130337685,age_group,5,domain_name;gender_group;item_num;scale_type
167,0.02562767086989315,0.1333757374442679,0.10774806657437475,0.025417237354376176,0.1316790224421801,0.10626178508780393,age_group,5,domain_name;item_num;panel;scale_type
168,0.027909102144612404,0.04842196944416067,0.020512867299548265,0.027643466975675435,0.047748944543201666,0.02010547756752623,age_group,4,domain_name;item_num;scale_type
169,0.01083051075990002,0.18313804428553793,0.1723075335256379,0.010607372421501116,0.18174326916541916,0.17113589674391805,age_group,6,gender_group;item_num;panel;sample_size;scale_type
170,0.02778181562800259,0.08206242149845269,0.054280605870450103,0.027519127961492695,0.081642435084530507,0.05412330712303781,age_group,5,gender_group;item_num;sample_size;scale_type
171,0.012034444226816765,0.1626393454936532,0.15060490126683643,0.011806544483231929,0.16124449994414858,0.14943795546091665,age_group,5,item_num;panel;sample_size;scale_type
172,0.02967483538824621,0.06283820410614648,0.033163368717900266,0.029405652994686893,0.06244841839059767,0.03304276539591078,age_group,4,item_num;sample_size;scale_type
173,0.02506089990075576,0.1481073877209282,0.12304648782017245,0.024846654607008967,0.14668833535382864,0.12184168074681967,age_group,5,gender_group;item_num;panel;scale_type
