row_id,r2_increment,r2_with,r2_without,r2adj_increment,r2adj_with,r2adj_without,x,n_reg_with,supple
16,0.1134464235451737,0.4705847200669427,0.357138296521769,0.11326642062647485,0.47027252630349115,0.3570061056770163,panel,4,domain_name;scale_type;time_diff_mean
17,0.09923571031291106,0.4129934272828969,0.31375771696998583,0.09902795748443782,0.4126633814870164,0.3136354240025786,panel,7,age_group;gender_group;measure_category;sample_size;scale_type;time_diff_mean
18,0.1690424748786247,0.3909542370583198,0.22191176217969508,0.16882252070105408,0.39067029185291147,0.2218477711518574,panel,6,gender_group;measure_category;sample_size;scale_type;time_diff_mean
19,0.09888375734653876,0.4122527217891779,0.3133689644426391,0.0986743077805391,0.41193032400622576,0.31325601622568666,panel,6,age_group;measure_category;sample_size;scale_type;time_diff_mean
20,0.16835845839457456,0.38962809599986525,0.2212696376052907,0.1681356373582824,0.3893519058309063,0.22121626847262388,panel,5,measure_category;sample_size;scale_type;time_diff_mean
21,0.09865473932618873,0.41240580514204234,0.3137510658158536,0.0984453108769654,0.4120834913301019,0.3136381804531365,panel,6,age_group;gender_group;measure_category;scale_type;time_diff_mean
22,0.1633825094196915,0.3851882680647042,0.22180575864501267,0.16315764264167432,0.3849100688962819,0.22175242625460756,panel,5,gender_group;measure_category;scale_type;time_diff_mean
23,0.09852397262443291,0.41186458114800834,0.3133406085235754,0.09831297023680208,0.4115500400384102,0.31323706980160815,panel,5,age_group;measure_category;scale_type;time_diff_mean
24,0.16333948589447767,0.3845586885508071,0.22121920265632944,0.16311214194402368,0.3842886471142738,0.22117650517025012,panel,4,measure_category;scale_type;time_diff_mean
25,0.1544683097132498,0.40045017629485496,0.24598186658160517,0.15426135954484566,0.40012953063951295,0.2458681710946673,panel,6,age_group;gender_group;sample_size;scale_type;time_diff_mean
26,0.20195031940076597,0.38046046953453294,0.17851015013376698,0.2017235188156984,0.3801886298941257,0.17846511107842733,panel,5,gender_group;sample_size;scale_type;time_diff_mean
27,0.15424739362007933,0.39940742698324966,0.24516003336317033,0.15403790133647122,0.39909446392891046,0.24505656259243924,panel,5,age_group;sample_size;scale_type;time_diff_mean
28,0.20127385075638365,0.3788470093249405,0.17757315856855682,0.20104364125599816,0.37858298246789857,0.1775393412119004,panel,4,sample_size;scale_type;time_diff_mean
29,0.15950140402014698,0.3984944519069477,0.23899304788680073,0.15929228134232165,0.39818101311001486,0.2388887317676932,panel,5,age_group;gender_group;scale_type;time_diff_mean
30,0.19856229457213165,0.3720612318569793,0.17349893728484767,0.19832936824175018,0.37179432064209905,0.17346495240034887,panel,4,gender_group;scale_type;time_diff_mean
31,0.15918970320538275,0.39786916360594865,0.2386794604005659,0.15897812163659886,0.39756366013050704,0.23858553849390818,panel,4,age_group;scale_type;time_diff_mean
32,0.19832077377327406,0.37134381091059804,0.17302303713732398,0.198084850358476,0.37108521817116014,0.17300036781268413,panel,3,scale_type;time_diff_mean
33,0.09327671577811358,0.4948279039859277,0.4015511882078141,0.09311461446962055,0.49446067742831823,0.4013460629586977,panel,7,age_group;domain_name;gender_group;measure_category;sample_size;time_diff_mean
34,0.12342330160466752,0.47576742601210575,0.35234412440743823,0.12325240128700432,0.47543670712457164,0.3521843058375673,panel,6,domain_name;gender_group;measure_category;sample_size;time_diff_mean
35,0.09281876309301385,0.49390284342480556,0.4010840803317917,0.09265488175897774,0.4935418908511955,0.40088700909221775,panel,6,age_group;domain_name;measure_category;sample_size;time_diff_mean
36,0.12272322645346811,0.4742623899497038,0.3515391634962357,0.12254989801510952,0.47393793622214697,0.35138803820703746,panel,5,domain_name;measure_category;sample_size;time_diff_mean
37,0.092508647944122,0.4939012112776508,0.4013925633335288,0.09234466394074625,0.4935402575399802,0.40119559359923396,panel,6,age_group;domain_name;gender_group;measure_category;time_diff_mean
38,0.1175609235433413,0.4697718034323225,0.3522108798889812,0.11738466723920804,0.46944457838404097,0.3520599111448329,panel,5,domain_name;gender_group;measure_category;time_diff_mean
39,0.09242173965991196,0.49325879606033135,0.4008370564004194,0.09225621808038442,0.4929043392376171,0.4006481211572327,panel,5,age_group;domain_name;measure_category;time_diff_mean
40,0.11755689999755609,0.46903238013764953,0.35147548014009344,0.11737875240864026,0.4687119849639757,0.35133323255533544,panel,4,domain_name;measure_category;time_diff_mean
41,0.09318336066496669,0.4941227926258996,0.4009394319609329,0.093018411154,0.4937689401540355,0.4007505290000355,panel,6,age_group;domain_name;gender_group;sample_size;time_diff_mean
42,0.12355307375183672,0.47507550989551456,0.35152243614367784,0.12337856239405287,0.4747587612523182,0.3513801988582653,panel,5,domain_name;gender_group;sample_size;time_diff_mean
43,0.09272728026568089,0.4931933052974712,0.4004660250317903,0.0925605635314175,0.4928457584638206,0.4002851949324031,panel,5,age_group;domain_name;sample_size;time_diff_mean
44,0.12284973610650907,0.4735666421365532,0.35071690603004413,0.12267281203604652,0.47325620679887537,0.35058339476282885,panel,4,domain_name;sample_size;time_diff_mean
45,0.09241589096810071,0.49319881028157986,0.40078291931347915,0.09224908242797936,0.4928512672230172,0.40060218479503784,panel,5,age_group;domain_name;gender_group;time_diff_mean
46,0.11767707036665248,0.46908141296919903,0.35140434260254655,0.11749736002039357,0.468768332712444,0.35127097269205043,panel,4,domain_name;gender_group;time_diff_mean
47,0.09233121489456703,0.4925522737646008,0.4002210588700338,0.09216287158369418,0.4922112517440348,0.4000483801603406,panel,4,age_group;domain_name;time_diff_mean
48,0.11767576868933821,0.4683394313498831,0.3506636626605449,0.1174941652267315,0.468033208861083,0.3505390436343515,panel,3,domain_name;time_diff_mean
49,0.09900654854511848,0.4127241439922389,0.3137175954471204,0.0987973002204704,0.41240200479912426,0.31360470457865386,panel,6,age_group;gender_group;measure_category;sample_size;time_diff_mean
50,0.1688744893619082,0.39048998058960377,0.22161549122769558,0.16865203462142475,0.39021418041901945,0.2215621457975947,panel,5,gender_group;measure_category;sample_size;time_diff_mean
51,0.09865999094998812,0.41198599815023346,0.31332600720024534,0.09844905569914542,0.4116715219757461,0.31322246627660066,panel,5,age_group;measure_category;sample_size;time_diff_mean
52,0.16820198933163738,0.3891664576928634,0.22096446836122602,0.16797668112996544,0.38889843803903323,0.2209217569090678,panel,4,measure_category;sample_size;time_diff_mean
53,0.09844203408179836,0.4121555939150716,0.31371355983327326,0.09823113109501658,0.4118412084422124,0.3136100773471958,panel,5,age_group;gender_group;measure_category;time_diff_mean
54,0.16331581975212522,0.38479265404443,0.2214768342923048,0.16308856433539864,0.3845227152665528,0.22143415093115415,panel,4,gender_group;measure_category;time_diff_mean
55,0.0983097926010984,0.41161323381968967,0.31330344121859127,0.09809731979153402,0.4113066310947314,0.3132093113031974,panel,4,age_group;measure_category;time_diff_mean
56,0.16327053425086252,0.38416137777535786,0.22089084352449534,0.16304080249300223,0.3838996098400633,0.2208588073470611,panel,3,measure_category;time_diff_mean
57,0.1557527979822442,0.3950277764232627,0.2392749784410185,0.15554183020689494,0.39471253117484084,0.2391707009679459,panel,5,age_group;gender_group;sample_size;time_diff_mean
58,0.20220184951042974,0.37487792027802114,0.1726760707675914,0.2019701542750999,0.3746122063227568,0.17264205204765692,panel,4,gender_group;sample_size;time_diff_mean
59,0.1555337271753954,0.39388219399634,0.2383484668209446,0.1553201635692213,0.3935746676497903,0.23825450408056903,panel,4,age_group;sample_size;time_diff_mean
60,0.2014988256445434,0.37315276876267506,0.17165394311813165,0.2012636838602062,0.3728949201237084,0.17163123626350218,panel,3,sample_size;time_diff_mean
61,0.16399885105177503,0.39263806038477567,0.22863920933300064,0.1637858540117344,0.3923299028014262,0.2285440487896918,panel,4,age_group;gender_group;time_diff_mean
62,0.20066606355930816,0.3657296128700183,0.16506354931071016,0.20042804897636968,0.3654687107747254,0.16504066179835575,panel,3,gender_group;time_diff_mean
63,0.16362303623945762,0.3919720954052934,0.22834905916583575,0.16340750040398955,0.3916719417623483,0.22826444135835877,panel,3,age_group;time_diff_mean
64,0.20035091014528325,0.36496620290589765,0.1646152927606144,0.20010985443660134,0.3647136974541031,0.16460384301750175,panel,2,time_diff_mean
65,0.1385699159889891,0.48107185761607935,0.34250194162709025,0.13841805476048852,0.480694631326508,0.3422765765660195,panel,7,age_group;domain_name;gender_group;measure_category;sample_size;scale_type
66,0.1943714171699431,0.46336031623515717,0.26898889906521406,0.19421325878917983,0.4630217701622352,0.2688085113730554,panel,6,domain_name;gender_group;measure_category;sample_size;scale_type
67,0.13766284788446198,0.48006771114032337,0.3424048632558614,0.13750840741864045,0.4796968912387912,0.34218848382015077,panel,6,age_group;domain_name;measure_category;sample_size;scale_type
68,0.19313201432071642,0.46192790824366464,0.2687958939229482,0.19297035728913148,0.4615958424136246,0.26862548512449314,panel,5,domain_name;measure_category;sample_size;scale_type
69,0.13541582940089786,0.4770940563697257,0.3416782269688278,0.13525950719770274,0.4767211156336294,0.34146160843592666,panel,6,age_group;domain_name;gender_group;measure_category;scale_type
70,0.1849203697196536,0.45359313005034363,0.26867276033069004,0.18475359765932187,0.45325592049498986,0.268502322835668,panel,5,domain_name;gender_group;measure_category;scale_type
71,0.13518828985569487,0.4766750144669762,0.3414867246112813,0.1350298832622222,0.4763089575721019,0.3412790743098797,panel,5,age_group;domain_name;measure_category;scale_type
72,0.18467568546151453,0.4530856683365087,0.2684099828749942,0.18450613496094193,0.45275565063726864,0.2682495156763267,panel,4,domain_name;measure_category;scale_type
73,0.1383963869947863,0.48052449668681063,0.34212810969202434,0.13824047079918678,0.4801611324390431,0.34192066163985635,panel,6,age_group;domain_name;gender_group;sample_size;scale_type
74,0.19451097560079805,0.46287893276695147,0.2683679571661534,0.1943473437456652,0.4625548244952181,0.2682074807495529,panel,5,domain_name;gender_group;sample_size;scale_type
75,0.13748627464987717,0.47951529678589494,0.34202902213601777,0.13732780374785336,0.4791583701461003,0.34183056639824694,panel,5,age_group;domain_name;sample_size;scale_type
76,0.193265020290405,0.46144245150782,0.268177431217415,0.19309791912886154,0.4611248665905122,0.2680269474616507,panel,4,domain_name;sample_size;scale_type
77,0.13523369735633395,0.47656203349683507,0.3413283361405011,0.13507341256921523,0.4762030816325993,0.34112966906338404,panel,5,age_group;domain_name;gender_group;scale_type
78,0.1851158785481769,0.4531451161553842,0.2680292376072073,0.18494391495888163,0.4528226383374586,0.267878723378577,panel,4,domain_name;gender_group;scale_type
79,0.13500314461286256,0.47613875091619956,0.341135606303337,0.13484078179350956,0.47578669845360577,0.3409459166600962,panel,4,age_group;domain_name;scale_type
80,0.1848672575235627,0.4526341519335088,0.2677668944099461,0.1846925175765679,0.45231888361728845,0.26762636604072054,panel,3,domain_name;scale_type
81,0.13725067325233903,0.3982439646711056,0.2609932914187666,0.13704215504525363,0.3979138826462961,0.2608717276010425,panel,6,age_group;gender_group;measure_category;sample_size;scale_type
82,0.23986906018256038,0.3784563520850729,0.1385872919025125,0.23964685050138068,0.3781751067590545,0.13852825625767384,panel,5,gender_group;measure_category;sample_size;scale_type
83,0.13652972895407706,0.39743337461121647,0.2609036456571394,0.13631891537035035,0.3971111155380822,0.26079220016773186,panel,5,age_group;measure_category;sample_size;scale_type
84,0.23873716842633802,0.37719810291284395,0.13846093448650593,0.2385111321309995,0.3769248318212932,0.1384136996902937,panel,4,measure_category;sample_size;scale_type
85,0.13418269519949788,0.39503121274390446,0.2608485175444066,0.1339706052264792,0.39470766896892273,0.26073706374244354,panel,5,age_group;gender_group;measure_category;scale_type
86,0.23070920729510672,0.3691183164351344,0.13840910914002766,0.230479628617409,0.3688415001198446,0.13836187150243562,panel,4,gender_group;measure_category;scale_type
87,0.1339665548734305,0.39468969878461796,0.26072314391118745,0.1337524708910176,0.3943742773671671,0.2606218064761495,panel,4,age_group;measure_category;scale_type
88,0.23045533494561526,0.368695170438898,0.13823983549328273,0.23022242765797962,0.36842682844829877,0.13820440079031915,panel,3,measure_category;scale_type
89,0.2743834981185638,0.3871736423159987,0.11279014419743492,0.274185775718946,0.38685430435329793,0.11266852863435195,panel,5,age_group;gender_group;sample_size;scale_type
90,0.3561218827334388,0.3688177879400965,0.012695905206657716,0.3558941898044531,0.3685494980692068,0.012655308264753695,panel,4,gender_group;sample_size;scale_type
91,0.27352000260100245,0.3860713102946882,0.11255130769368576,0.27331799521281575,0.385759820935496,0.11244182572268024,panel,4,age_group;sample_size;scale_type
92,0.3547406161855162,0.3672876672437708,0.012547051058254625,0.3545074233209541,0.3670274060417925,0.01251998272083843,panel,3,sample_size;scale_type
93,0.2835954907688595,0.38155602447894627,0.0979605337100868,0.28339299247892524,0.38124224419654273,0.09784925171761749,panel,4,age_group;gender_group;scale_type
94,0.3514883251661075,0.3563908526130327,0.004902527446925233,0.35125085953706325,0.3561261090927452,0.004875249555681971,panel,3,gender_group;scale_type
95,0.2831864265619621,0.3811452580697434,0.09795883150778133,0.28297984439628787,0.38083975974665574,0.09785991535036787,panel,3,age_group;scale_type
96,0.3509914488775663,0.35589329220208954,0.004901843324523257,0.3507489745757416,0.3556371791322015,0.004888204556459885,panel,2,scale_type
97,0.15315621150263425,0.4786084065863815,0.32545219508374723,0.1530063084666473,0.47823654589707265,0.32523023743042534,panel,6,age_group;domain_name;gender_group;measure_category;sample_size
98,0.21318933422295405,0.46128317085293763,0.24809383662998358,0.2130321039601728,0.46095070712964115,0.24791860316946834,panel,5,domain_name;gender_group;measure_category;sample_size
99,0.1521868630978207,0.4775900473935169,0.3254031842956962,0.1520341682090316,0.47722463054855613,0.32519046233952453,panel,5,age_group;domain_name;measure_category;sample_size
100,0.21187102942626335,0.45984707330596303,0.24797604387969968,0.21171004086303058,0.45952113555705965,0.24781109469402907,panel,4,domain_name;measure_category;sample_size
101,0.15046084936066034,0.4742845111733972,0.32382366181273686,0.15030634037967405,0.47391678216227184,0.3236104417825978,panel,5,age_group;domain_name;gender_group;measure_category
102,0.20400106867316642,0.4511377583678914,0.24713668969472496,0.20383500886078754,0.4508065652656147,0.24697155640482715,panel,4,domain_name;gender_group;measure_category
103,0.15020882831162402,0.4738766486834862,0.3236678203718622,0.15005202872526702,0.4735158552946638,0.32346382656939676,panel,4,age_group;domain_name;measure_category
104,0.2037225531665352,0.45064202588850055,0.24691947272196535,0.20355345429082783,0.45031807200972007,0.24676461771889224,panel,3,domain_name;measure_category
105,0.15310303894669824,0.47792657497538676,0.3248235360286885,0.15294866804602392,0.47756855885662397,0.32461989081060005,panel,5,age_group;domain_name;gender_group;sample_size
106,0.21310934862519837,0.46065672142350733,0.24754737279830896,0.21294602625523107,0.46033867316477106,0.24739264690954,panel,4,domain_name;gender_group;sample_size
107,0.15213021219279055,0.4769027848683931,0.32477257267560256,0.15197307381163583,0.4765512458624346,0.32457817205079875,panel,4,age_group;domain_name;sample_size
108,0.21178599709754029,0.45921617671004944,0.24743017961250915,0.2116189511955887,0.45890469946679413,0.24728574827120542,panel,3,domain_name;sample_size
109,0.15038798115017382,0.473613195531687,0.3232252143815132,0.15022907754433967,0.4732594458105269,0.32303036826618725,panel,4,age_group;domain_name;gender_group
110,0.20397881887057046,0.4505335836875329,0.24655476481696242,0.20380694003109812,0.45021710549931115,0.24641016546821304,panel,3,domain_name;gender_group
111,0.15013409840200126,0.4732012400142036,0.32306714161220235,0.14997291014802638,0.4728544432333478,0.3228815330853214,panel,3,age_group;domain_name
112,0.2036982648226215,0.45003457611786707,0.24633631129524558,0.20352335341099015,0.44972535679312975,0.2462020033821396,panel,2,domain_name
113,0.1391436879409193,0.3980554440840008,0.2589117561430815,0.13893350739593635,0.397733517700271,0.25880001030433464,panel,5,age_group;gender_group;measure_category;sample_size
114,0.24164627510376305,0.37810017822812303,0.13645390312435998,0.24142074465587393,0.3778273029463912,0.1364065582905173,panel,4,gender_group;measure_category;sample_size
115,0.13840752294574182,0.39724727112911407,0.25883974818337224,0.13819502985902365,0.396933182438188,0.2587381525791643,panel,4,age_group;measure_category;sample_size
116,0.24049536969791785,0.3768438927780765,0.13634852308015866,0.24026600386936303,0.376579014477712,0.136313010608349,panel,3,measure_category;sample_size
117,0.13625927053301712,0.3948879782675074,0.25862870773449026,0.13604557696999142,0.39457266017160164,0.2585270832016102,panel,4,age_group;gender_group;measure_category
118,0.23273096991300124,0.368851769097277,0.13612079918427578,0.23249821632170353,0.36858349367039434,0.1360852773486908,panel,3,gender_group;measure_category
119,0.13603392792922375,0.39454530730775245,0.2585113793785287,0.13581821332720223,0.3942381174053924,0.25841990407819015,panel,3,age_group;measure_category
120,0.23246513097104793,0.3684267997344816,0.13596166876343369,0.23222902360346165,0.36816700710562245,0.1359379835021608,panel,2,measure_category
121,0.27270365917578,0.3825451655553529,0.10984150637957293,0.27250019702579775,0.3822318871340372,0.10973169010823947,panel,4,age_group;gender_group;sample_size
122,0.35387471006425014,0.3638886900046252,0.01001397994037504,0.3536401884946042,0.36362703066030644,0.009986842165702225,panel,3,gender_group;sample_size
123,0.2717872327154405,0.3813470619822842,0.10955982926684374,0.2715794780266443,0.3810416632799196,0.10946218525327533,panel,3,age_group;sample_size
124,0.3524159782988232,0.36225393323967336,0.009837954940850142,0.3521759654941643,0.3620003493210624,0.009824383826898098,panel,2,sample_size
125,0.28495271431606495,0.37637367503309677,0.09142096071703182,0.2847444935839393,0.3760658212128022,0.09132132762886291,panel,3,age_group;gender_group
126,0.35071450450649777,0.35071478203729967,2.7753080191328576e-7,0.35047003827906964,0.3504566098611802,-1.342841788942728e-5,panel,2,gender_group
127,0.2845095060931126,0.3759278652209829,0.09141835912787034,0.2842971719203735,0.3756283530414437,0.09133118112107019,panel,2,age_group
128,0.3501765472165231,0.3501765472165231,0,0.349927074313927,0.349927074313927,0,panel,1,
129,0.019483187283915238,0.49709544550138063,0.4776122582174654,0.019447430177061298,0.4967229644849911,0.4772755343079298,age_group,8,domain_name;gender_group;measure_category;panel;sample_size;scale_type;time_diff_mean
130,0.04871478929259554,0.4075745531032356,0.35885976381064005,0.04867060581462401,0.40736336710977117,0.35869276129514716,age_group,7,domain_name;gender_group;measure_category;sample_size;scale_type;time_diff_mean
131,0.020071515956339603,0.4961828443017942,0.4761113283454546,0.020035776282644635,0.4958166026957921,0.47578082641314745,age_group,7,domain_name;measure_category;panel;sample_size;scale_type;time_diff_mean
132,0.04906038515624761,0.4070678312990197,0.3580074461427721,0.04901557186264449,0.4068645969431026,0.3578490250804581,age_group,6,domain_name;measure_category;sample_size;scale_type;time_diff_mean
133,0.024444110114430706,0.4963003171473156,0.4718562070328849,0.024411140233908113,0.4959341609362691,0.47152302070236096,age_group,7,domain_name;gender_group;measure_category;panel;scale_type;time_diff_mean
134,0.048942833117091356,0.40752305749146217,0.3585802243743708,0.04889803451611374,0.4073199791695855,0.35842194465347177,age_group,6,domain_name;gender_group;measure_category;scale_type;time_diff_mean
135,0.02454142523551306,0.49564763013903235,0.4711062049035193,0.024508118593568384,0.49528792196137805,0.47077980336780967,age_group,6,domain_name;measure_category;panel;scale_type;time_diff_mean
136,0.04912374633840766,0.4069600394071004,0.35783629306869275,0.04907826629178602,0.4067649016318087,0.35768663534002265,age_group,5,domain_name;measure_category;scale_type;time_diff_mean
137,0.019466451508873328,0.49654673254353826,0.47708028103466493,0.019430099272456314,0.4961876656129699,0.4767575663405136,age_group,7,domain_name;gender_group;panel;sample_size;scale_type;time_diff_mean
138,0.04904176170881358,0.4071870959597375,0.35814533425092393,0.04899628435161718,0.40699203289662944,0.35799574854501226,age_group,6,domain_name;gender_group;sample_size;scale_type;time_diff_mean
139,0.020054314491613656,0.4956301888944826,0.47557587440286897,0.02001796313218762,0.4952773908205791,0.47525942768839147,age_group,6,domain_name;panel;sample_size;scale_type;time_diff_mean
140,0.049380933679020134,0.4066743694231387,0.3572934357441186,0.04933481059979661,0.4064872748714823,0.3571524642716857,age_group,5,domain_name;sample_size;scale_type;time_diff_mean
141,0.02442078648399676,0.49575851575572183,0.47133772927172507,0.024387082258118364,0.4954058074442673,0.47101872518614896,age_group,6,domain_name;gender_group;panel;scale_type;time_diff_mean
142,0.049252030585933304,0.4071382663331692,0.3578862357472359,0.0492059237632948,0.4069513180630484,0.3577453942997536,age_group,5,domain_name;gender_group;scale_type;time_diff_mean
143,0.024516606979986533,0.4951013270469292,0.4705847200669427,0.024482562351298864,0.49475508865479,0.47027252630349115,age_group,5,domain_name;panel;scale_type;time_diff_mean
144,0.049431842181427266,0.40657013870319625,0.357138296521769,0.049385044035934134,0.40639114971295043,0.3570061056770163,age_group,4,domain_name;scale_type;time_diff_mean
145,0.02203919022457712,0.4129934272828969,0.3909542370583198,0.021993089634104956,0.4126633814870164,0.39067029185291147,age_group,7,gender_group;measure_category;panel;sample_size;scale_type;time_diff_mean
146,0.09184595479029076,0.31375771696998583,0.22191176217969508,0.09178765285072121,0.3136354240025786,0.2218477711518574,age_group,6,gender_group;measure_category;sample_size;scale_type;time_diff_mean
147,0.022624625789312625,0.4122527217891779,0.38962809599986525,0.02257841817531947,0.41193032400622576,0.3893519058309063,age_group,6,measure_category;panel;sample_size;scale_type;time_diff_mean
148,0.09209932683734842,0.3133689644426391,0.2212696376052907,0.09203974775306278,0.31325601622568666,0.22121626847262388,age_group,5,measure_category;sample_size;scale_type;time_diff_mean
149,0.02721753707733815,0.41240580514204234,0.3851882680647042,0.027173422433820038,0.4120834913301019,0.3849100688962819,age_group,6,gender_group;measure_category;panel;scale_type;time_diff_mean
150,0.09194530717084093,0.3137510658158536,0.22180575864501267,0.09188575419852896,0.3136381804531365,0.22175242625460756,age_group,5,gender_group;measure_category;scale_type;time_diff_mean
151,0.02730589259720123,0.41186458114800834,0.3845586885508071,0.02726139292413643,0.4115500400384102,0.3842886471142738,age_group,5,measure_category;panel;scale_type;time_diff_mean
152,0.09212140586724599,0.3133406085235754,0.22121920265632944,0.09206056463135803,0.31323706980160815,0.22117650517025012,age_group,4,measure_category;scale_type;time_diff_mean
153,0.019989706760322024,0.40045017629485496,0.38046046953453294,0.019940900745387236,0.40012953063951295,0.3801886298941257,age_group,6,gender_group;panel;sample_size;scale_type;time_diff_mean
154,0.0674717164478382,0.24598186658160517,0.17851015013376698,0.06740306001623997,0.2458681710946673,0.17846511107842733,age_group,5,gender_group;sample_size;scale_type;time_diff_mean
155,0.020560417658309182,0.39940742698324966,0.3788470093249405,0.020511481461011893,0.39909446392891046,0.37858298246789857,age_group,5,panel;sample_size;scale_type;time_diff_mean
156,0.0675868747946135,0.24516003336317033,0.17757315856855682,0.06751722138053884,0.24505656259243924,0.1775393412119004,age_group,4,sample_size;scale_type;time_diff_mean
157,0.026433220049968398,0.3984944519069477,0.3720612318569793,0.026386692467915807,0.39818101311001486,0.37179432064209905,age_group,5,gender_group;panel;scale_type;time_diff_mean
158,0.065494110601953065,0.23899304788680073,0.17349893728484767,0.06542377936734434,0.2388887317676932,0.17346495240034887,age_group,4,gender_group;scale_type;time_diff_mean
159,0.026525352695350612,0.39786916360594865,0.37134381091059804,0.0264784419593469,0.39756366013050704,0.37108521817116014,age_group,4,panel;scale_type;time_diff_mean
160,0.06565642326324192,0.2386794604005659,0.17302303713732398,0.06558517068122405,0.23858553849390818,0.17300036781268413,age_group,3,scale_type;time_diff_mean
161,0.019060477973821932,0.4948279039859277,0.47576742601210575,0.019023970303746585,0.49446067742831823,0.47543670712457164,age_group,7,domain_name;gender_group;measure_category;panel;sample_size;time_diff_mean
162,0.04920706380037587,0.4015511882078141,0.35234412440743823,0.049161757121130356,0.4013460629586977,0.3521843058375673,age_group,6,domain_name;gender_group;measure_category;sample_size;time_diff_mean
163,0.019640453475101738,0.49390284342480556,0.4742623899497038,0.019603954629048514,0.4935418908511955,0.47393793622214697,age_group,6,domain_name;measure_category;panel;sample_size;time_diff_mean
164,0.04954491683555601,0.4010840803317917,0.3515391634962357,0.04949897088518029,0.40088700909221775,0.35138803820703746,age_group,5,domain_name;measure_category;sample_size;time_diff_mean
165,0.0241294078453283,0.4939012112776508,0.4697718034323225,0.024095679155939242,0.4935402575399802,0.46944457838404097,age_group,6,domain_name;gender_group;measure_category;panel;time_diff_mean
166,0.0491816834445476,0.4013925633335288,0.3522108798889812,0.04913568245440103,0.40119559359923396,0.3520599111448329,age_group,5,domain_name;gender_group;measure_category;time_diff_mean
167,0.02422641592268182,0.49325879606033135,0.46903238013764953,0.024192354273641414,0.4929043392376171,0.4687119849639757,age_group,5,domain_name;measure_category;panel;time_diff_mean
168,0.049361576260325946,0.4008370564004194,0.35147548014009344,0.049314888601897255,0.4006481211572327,0.35133323255533544,age_group,4,domain_name;measure_category;time_diff_mean
169,0.01904728273038503,0.4941227926258996,0.47507550989551456,0.0190101789017173,0.4937689401540355,0.4747587612523182,age_group,6,domain_name;gender_group;panel;sample_size;time_diff_mean
170,0.04941699581725506,0.4009394319609329,0.35152243614367784,0.04937033014177017,0.4007505290000355,0.3513801988582653,age_group,5,domain_name;gender_group;sample_size;time_diff_mean
171,0.01962666316091799,0.4931933052974712,0.4735666421365532,0.01958955166494525,0.4928457584638206,0.47325620679887537,age_group,5,domain_name;panel;sample_size;time_diff_mean
